X,CH1,CH2,CH3,CH4,Start,Increment,
Sequence,Volt,Volt,Volt,Volt,-1.200000e-01,2.000000e-04
0,1.81e-02,3.56e+00,1.38e+00,1.36e-01,
1,1.98e-02,3.60e+00,1.37e+00,1.36e-01,
2,1.81e-02,3.60e+00,1.38e+00,1.36e-01,
3,2.06e-02,3.56e+00,1.37e+00,1.36e-01,
4,2.06e-02,3.60e+00,1.37e+00,1.36e-01,
5,1.81e-02,3.56e+00,1.36e+00,1.36e-01,
6,1.98e-02,3.56e+00,1.36e+00,1.36e-01,
7,1.81e-02,3.60e+00,1.36e+00,1.36e-01,
8,1.81e-02,3.56e+00,1.36e+00,1.36e-01,
9,1.98e-02,3.60e+00,1.35e+00,1.40e-01,
10,1.81e-02,3.60e+00,1.36e+00,1.38e-01,
11,2.06e-02,3.52e+00,1.35e+00,1.68e-01,
12,1.98e-02,3.60e+00,1.36e+00,1.66e-01,
13,1.81e-02,3.52e+00,1.34e+00,1.90e-01,
14,1.98e-02,3.48e+00,1.34e+00,1.88e-01,
15,1.81e-02,3.60e+00,1.34e+00,2.08e-01,
16,1.81e-02,3.60e+00,1.34e+00,2.06e-01,
17,2.06e-02,3.52e+00,1.33e+00,2.22e-01,
18,1.81e-02,3.60e+00,1.34e+00,2.22e-01,
19,1.98e-02,3.56e+00,1.33e+00,2.36e-01,
20,1.81e-02,3.60e+00,1.34e+00,2.32e-01,
21,2.06e-02,3.56e+00,1.32e+00,2.40e-01,
22,1.81e-02,3.60e+00,1.32e+00,2.38e-01,
23,2.06e-02,3.56e+00,1.32e+00,2.44e-01,
24,1.81e-02,3.56e+00,1.32e+00,2.40e-01,
25,2.06e-02,3.60e+00,1.31e+00,2.44e-01,
26,1.98e-02,3.60e+00,1.32e+00,2.44e-01,
27,1.81e-02,3.56e+00,1.30e+00,2.38e-01,
28,1.81e-02,3.60e+00,1.31e+00,2.42e-01,
29,2.06e-02,3.52e+00,1.30e+00,2.36e-01,
30,1.81e-02,3.60e+00,1.30e+00,2.40e-01,
31,1.98e-02,3.48e+00,1.29e+00,2.32e-01,
32,1.81e-02,3.52e+00,1.30e+00,2.32e-01,
33,2.06e-02,3.60e+00,1.28e+00,2.24e-01,
34,1.81e-02,3.60e+00,1.29e+00,2.28e-01,
35,2.06e-02,3.52e+00,1.28e+00,2.22e-01,
36,1.98e-02,3.56e+00,1.28e+00,2.24e-01,
37,1.81e-02,3.60e+00,1.27e+00,2.14e-01,
38,1.98e-02,3.60e+00,1.28e+00,2.18e-01,
39,1.81e-02,3.52e+00,1.26e+00,2.12e-01,
40,1.98e-02,3.60e+00,1.27e+00,2.14e-01,
41,1.81e-02,3.52e+00,1.25e+00,2.06e-01,
42,1.81e-02,3.60e+00,1.26e+00,2.08e-01,
43,1.98e-02,3.48e+00,1.25e+00,2.04e-01,
44,1.98e-02,3.60e+00,1.25e+00,2.06e-01,
45,1.81e-02,3.48e+00,1.24e+00,2.02e-01,
46,1.81e-02,3.52e+00,1.24e+00,2.04e-01,
47,1.98e-02,3.48e+00,1.24e+00,2.00e-01,
48,1.98e-02,3.48e+00,1.24e+00,2.00e-01,
49,1.81e-02,3.56e+00,1.22e+00,2.04e-01,
50,1.81e-02,3.60e+00,1.23e+00,2.00e-01,
51,1.98e-02,3.48e+00,1.22e+00,2.04e-01,
52,1.81e-02,3.48e+00,1.22e+00,2.00e-01,
53,2.06e-02,3.60e+00,1.21e+00,2.02e-01,
54,1.98e-02,3.56e+00,1.21e+00,2.00e-01,
55,1.81e-02,3.60e+00,1.20e+00,2.04e-01,
56,1.81e-02,3.56e+00,1.21e+00,2.00e-01,
57,1.98e-02,3.60e+00,1.20e+00,2.04e-01,
58,1.81e-02,3.60e+00,1.20e+00,2.04e-01,
59,2.06e-02,3.52e+00,1.19e+00,2.00e-01,
60,1.81e-02,3.48e+00,1.20e+00,2.00e-01,
61,1.98e-02,3.60e+00,1.18e+00,2.06e-01,
62,1.81e-02,3.60e+00,1.19e+00,2.02e-01,
63,1.98e-02,3.48e+00,1.18e+00,2.06e-01,
64,1.81e-02,3.52e+00,1.18e+00,2.02e-01,
65,1.98e-02,3.48e+00,1.17e+00,2.06e-01,
66,1.98e-02,3.52e+00,1.17e+00,2.02e-01,
67,1.81e-02,3.48e+00,1.16e+00,2.08e-01,
68,1.81e-02,3.48e+00,1.16e+00,2.04e-01,
69,1.98e-02,3.60e+00,1.15e+00,2.08e-01,
70,1.81e-02,3.60e+00,1.16e+00,2.04e-01,
71,1.98e-02,3.48e+00,1.15e+00,2.08e-01,
72,1.81e-02,3.60e+00,1.15e+00,2.08e-01,
73,1.98e-02,3.52e+00,1.14e+00,2.04e-01,
74,1.81e-02,3.60e+00,1.14e+00,2.08e-01,
75,1.98e-02,3.52e+00,1.13e+00,2.04e-01,
76,1.98e-02,3.60e+00,1.14e+00,2.08e-01,
77,1.81e-02,3.48e+00,1.13e+00,2.04e-01,
78,1.98e-02,3.52e+00,1.13e+00,2.08e-01,
79,1.81e-02,3.48e+00,1.12e+00,2.04e-01,
80,1.98e-02,3.52e+00,1.13e+00,2.08e-01,
81,1.81e-02,3.48e+00,1.11e+00,2.04e-01,
82,1.81e-02,3.52e+00,1.12e+00,2.08e-01,
83,1.98e-02,3.48e+00,1.11e+00,2.04e-01,
84,1.81e-02,3.48e+00,1.11e+00,2.04e-01,
85,1.98e-02,3.60e+00,1.10e+00,2.08e-01,
86,1.81e-02,3.52e+00,1.11e+00,2.08e-01,
87,1.98e-02,3.60e+00,1.09e+00,2.04e-01,
88,1.98e-02,3.60e+00,1.10e+00,2.08e-01,
89,1.81e-02,3.56e+00,1.09e+00,2.04e-01,
90,1.98e-02,3.56e+00,1.10e+00,2.08e-01,
91,1.81e-02,3.60e+00,1.08e+00,2.04e-01,
92,1.98e-02,3.56e+00,1.09e+00,2.04e-01,
93,1.81e-02,3.60e+00,1.08e+00,2.08e-01,
94,1.98e-02,3.56e+00,1.08e+00,2.08e-01,
95,1.81e-02,3.60e+00,1.07e+00,2.04e-01,
96,1.98e-02,3.60e+00,1.08e+00,2.04e-01,
97,1.81e-02,3.48e+00,1.07e+00,2.08e-01,
98,1.98e-02,3.60e+00,1.07e+00,2.08e-01,
99,1.81e-02,3.48e+00,1.06e+00,2.02e-01,
100,1.81e-02,3.60e+00,1.07e+00,2.04e-01,
101,2.06e-02,3.52e+00,1.06e+00,2.08e-01,
102,1.98e-02,3.60e+00,1.06e+00,2.08e-01,
