X,CH1,CH2,CH3,CH4,Start,Increment,
Sequence,Volt,Volt,Volt,Volt,-6.000000e-02,1.000000e-04
0,-2.00e-01,6.40e+01,1.10e+01,5.12e+00,
1,6.00e-01,6.00e+01,1.04e+01,5.12e+00,
2,-2.00e-01,6.00e+01,1.04e+01,5.12e+00,
3,4.00e-01,6.40e+01,1.10e+01,5.12e+00,
4,-2.00e-01,6.00e+01,1.04e+01,5.12e+00,
5,6.00e-01,6.40e+01,1.12e+01,5.12e+00,
6,4.00e-01,6.40e+01,1.12e+01,5.12e+00,
7,-2.00e-01,6.00e+01,1.04e+01,5.12e+00,
8,4.00e-01,6.40e+01,1.08e+01,5.12e+00,
9,-2.00e-01,6.00e+01,1.12e+01,5.12e+00,
10,4.00e-01,6.40e+01,1.12e+01,5.12e+00,
11,-2.00e-01,6.00e+01,1.08e+01,5.12e+00,
12,6.00e-01,6.40e+01,1.08e+01,5.12e+00,
13,-2.00e-01,6.00e+01,1.12e+01,5.12e+00,
14,4.00e-01,6.40e+01,1.08e+01,5.12e+00,
15,-2.00e-01,6.00e+01,1.12e+01,5.12e+00,
16,6.00e-01,6.00e+01,1.16e+01,5.12e+00,
17,-2.00e-01,6.40e+01,1.08e+01,5.12e+00,
18,-2.00e-01,6.40e+01,1.10e+01,5.12e+00,
19,6.00e-01,6.00e+01,1.16e+01,5.12e+00,
20,-2.00e-01,6.40e+01,1.10e+01,5.12e+00,
21,6.00e-01,6.00e+01,1.16e+01,5.12e+00,
22,-2.00e-01,6.00e+01,1.16e+01,5.12e+00,
23,6.00e-01,6.40e+01,1.10e+01,5.12e+00,
24,4.00e-01,6.40e+01,1.10e+01,5.12e+00,
25,-2.00e-01,6.00e+01,1.16e+01,5.12e+00,
26,6.00e-01,6.00e+01,1.10e+01,5.12e+00,
27,-2.00e-01,6.40e+01,1.18e+01,5.12e+00,
28,4.00e-01,6.40e+01,1.12e+01,5.12e+00,
29,-2.00e-01,6.00e+01,1.18e+01,5.12e+00,
30,-2.00e-01,6.40e+01,1.14e+01,5.12e+00,
