X,CH1,CH2,CH3,CH4,Start,Increment,
Sequence,Volt,Volt,Volt,Volt,-1.200000e-01,2.000000e-04
0,7.74e-03,3.50e+00,9.52e-01,2.30e-01,
1,6.02e-03,3.46e+00,9.56e-01,2.34e-01,
2,7.74e-03,3.50e+00,9.56e-01,2.30e-01,
3,5.16e-03,3.46e+00,9.52e-01,2.36e-01,
4,7.74e-03,3.50e+00,9.56e-01,2.30e-01,
5,5.16e-03,3.46e+00,9.48e-01,2.36e-01,
6,5.16e-03,3.46e+00,9.56e-01,2.32e-01,
7,7.74e-03,3.50e+00,9.48e-01,2.28e-01,
8,7.74e-03,3.46e+00,9.56e-01,2.30e-01,
9,5.16e-03,3.50e+00,9.48e-01,2.34e-01,
10,7.74e-03,3.46e+00,9.56e-01,2.34e-01,
11,5.16e-03,3.48e+00,9.48e-01,2.30e-01,
12,7.74e-03,3.46e+00,9.56e-01,2.36e-01,
13,5.16e-03,3.50e+00,9.48e-01,2.30e-01,
14,7.74e-03,3.48e+00,9.56e-01,2.30e-01,
15,6.02e-03,3.46e+00,9.48e-01,2.36e-01,
16,7.74e-03,3.46e+00,9.56e-01,2.36e-01,
17,5.16e-03,3.48e+00,9.48e-01,2.30e-01,
18,7.74e-03,3.48e+00,9.56e-01,2.30e-01,
19,5.16e-03,3.46e+00,9.48e-01,2.34e-01,
20,5.16e-03,3.48e+00,9.48e-01,2.34e-01,
21,7.74e-03,3.46e+00,9.56e-01,2.30e-01,
22,7.74e-03,3.46e+00,9.52e-01,2.30e-01,
23,5.16e-03,3.48e+00,9.56e-01,2.34e-01,
24,7.74e-03,3.44e+00,9.52e-01,2.30e-01,
25,6.02e-03,3.48e+00,9.56e-01,2.34e-01,
26,7.74e-03,3.48e+00,9.52e-01,2.28e-01,
27,5.16e-03,3.42e+00,9.56e-01,2.34e-01,
28,5.16e-03,3.48e+00,9.52e-01,2.30e-01,
29,7.74e-03,3.42e+00,9.60e-01,2.34e-01,
30,7.74e-03,3.48e+00,9.52e-01,2.30e-01,
31,5.16e-03,3.42e+00,9.60e-01,2.34e-01,
32,7.74e-03,3.42e+00,9.52e-01,2.30e-01,
33,5.16e-03,3.48e+00,9.60e-01,2.34e-01,
34,6.02e-03,3.48e+00,9.60e-01,2.30e-01,
35,7.74e-03,3.42e+00,9.52e-01,2.34e-01,
36,7.74e-03,3.48e+00,9.56e-01,2.30e-01,
37,5.16e-03,3.42e+00,9.64e-01,2.34e-01,
38,7.74e-03,3.48e+00,9.56e-01,2.30e-01,
39,5.16e-03,3.42e+00,9.64e-01,2.36e-01,
40,7.74e-03,3.42e+00,9.64e-01,2.30e-01,
41,5.16e-03,3.48e+00,9.56e-01,2.36e-01,
42,7.74e-03,3.44e+00,9.60e-01,2.30e-01,
43,5.16e-03,3.42e+00,9.64e-01,2.36e-01,
44,7.74e-03,3.44e+00,9.60e-01,2.34e-01,
45,5.16e-03,3.42e+00,9.72e-01,2.30e-01,
46,7.74e-03,3.44e+00,9.72e-01,2.36e-01,
47,6.02e-03,3.42e+00,9.64e-01,2.30e-01,
48,7.74e-03,3.44e+00,9.68e-01,2.34e-01,
49,5.16e-03,3.42e+00,9.76e-01,2.30e-01,
50,7.74e-03,3.42e+00,9.68e-01,2.34e-01,
51,5.16e-03,3.44e+00,9.80e-01,2.30e-01,
52,7.74e-03,3.42e+00,9.72e-01,2.30e-01,
53,5.16e-03,3.44e+00,9.80e-01,2.34e-01,
54,7.74e-03,3.44e+00,9.72e-01,2.34e-01,
55,5.16e-03,3.42e+00,9.80e-01,2.30e-01,
56,5.16e-03,3.42e+00,9.76e-01,2.30e-01,
57,7.74e-03,3.44e+00,9.84e-01,2.36e-01,
58,7.74e-03,3.44e+00,9.80e-01,2.30e-01,
59,5.16e-03,3.42e+00,9.88e-01,2.34e-01,
60,7.74e-03,3.44e+00,9.80e-01,2.30e-01,
61,5.16e-03,3.40e+00,9.92e-01,2.34e-01,
62,7.74e-03,3.44e+00,9.84e-01,2.32e-01,
63,5.16e-03,3.40e+00,9.96e-01,2.28e-01,
64,7.74e-03,3.44e+00,9.92e-01,2.30e-01,
65,5.16e-03,3.40e+00,1.00e+00,2.34e-01,
66,5.16e-03,3.44e+00,9.96e-01,2.32e-01,
67,7.74e-03,3.40e+00,1.00e+00,2.30e-01,
68,7.74e-03,3.44e+00,9.96e-01,2.32e-01,
69,5.16e-03,3.40e+00,1.00e+00,2.30e-01,
70,5.16e-03,3.40e+00,1.00e+00,2.30e-01,
71,7.74e-03,3.44e+00,1.01e+00,2.36e-01,
72,7.74e-03,3.40e+00,1.00e+00,2.34e-01,
73,5.16e-03,3.42e+00,1.02e+00,2.30e-01,
74,7.74e-03,3.40e+00,1.01e+00,2.30e-01,
75,5.16e-03,3.42e+00,1.02e+00,2.36e-01,
76,5.16e-03,3.40e+00,1.02e+00,2.30e-01,
77,7.74e-03,3.42e+00,1.02e+00,2.36e-01,
78,7.74e-03,3.40e+00,1.02e+00,2.30e-01,
79,5.16e-03,3.42e+00,1.03e+00,2.34e-01,
80,7.74e-03,3.40e+00,1.02e+00,2.30e-01,
81,5.16e-03,3.42e+00,1.03e+00,2.36e-01,
82,7.74e-03,3.40e+00,1.03e+00,2.30e-01,
83,5.16e-03,3.42e+00,1.04e+00,2.34e-01,
84,7.74e-03,3.42e+00,1.04e+00,2.32e-01,
85,5.16e-03,3.36e+00,1.04e+00,2.30e-01,
86,7.74e-03,3.42e+00,1.04e+00,2.32e-01,
87,5.16e-03,3.36e+00,1.05e+00,2.30e-01,
88,7.74e-03,3.42e+00,1.04e+00,2.34e-01,
89,5.16e-03,3.36e+00,1.05e+00,2.30e-01,
90,6.02e-03,3.36e+00,1.05e+00,2.30e-01,
