X,CH1,CH2,CH3,CH4,Start,Increment,
Sequence,Volt,Volt,Volt,Volt,-1.200000e-01,2.000000e-04
0,3.44e-03,4.16e+00,1.13e+00,2.06e-01,
1,5.16e-03,4.14e+00,1.14e+00,2.02e-01,
2,5.16e-03,4.16e+00,1.14e+00,2.02e-01,
3,3.44e-03,4.12e+00,1.15e+00,2.06e-01,
4,6.02e-03,4.16e+00,1.14e+00,2.06e-01,
5,3.44e-03,4.12e+00,1.16e+00,2.02e-01,
6,3.44e-03,4.16e+00,1.15e+00,2.06e-01,
7,6.02e-03,4.12e+00,1.16e+00,2.02e-01,
8,5.16e-03,4.16e+00,1.16e+00,2.06e-01,
9,3.44e-03,4.12e+00,1.18e+00,2.02e-01,
10,5.16e-03,4.12e+00,1.17e+00,2.02e-01,
11,3.44e-03,4.16e+00,1.18e+00,2.06e-01,
12,3.44e-03,4.16e+00,1.18e+00,2.06e-01,
13,6.02e-03,4.12e+00,1.19e+00,2.02e-01,
14,6.02e-03,4.16e+00,1.19e+00,2.06e-01,
15,3.44e-03,4.12e+00,1.20e+00,2.02e-01,
16,6.02e-03,4.16e+00,1.20e+00,2.06e-01,
17,3.44e-03,4.12e+00,1.21e+00,2.02e-01,
18,3.44e-03,4.16e+00,1.20e+00,2.06e-01,
19,6.02e-03,4.12e+00,1.22e+00,2.02e-01,
20,3.44e-03,4.12e+00,1.22e+00,2.06e-01,
21,6.02e-03,4.16e+00,1.23e+00,2.02e-01,
22,5.16e-03,4.12e+00,1.22e+00,2.06e-01,
23,3.44e-03,4.16e+00,1.23e+00,2.02e-01,
24,5.16e-03,4.12e+00,1.23e+00,2.06e-01,
25,3.44e-03,4.16e+00,1.24e+00,2.02e-01,
26,3.44e-03,4.12e+00,1.24e+00,2.06e-01,
27,6.02e-03,4.14e+00,1.25e+00,2.02e-01,
28,6.02e-03,4.12e+00,1.24e+00,2.06e-01,
29,3.44e-03,4.14e+00,1.26e+00,2.02e-01,
30,5.16e-03,4.12e+00,1.26e+00,2.02e-01,
31,3.44e-03,4.16e+00,1.26e+00,2.06e-01,
32,5.16e-03,4.12e+00,1.26e+00,2.06e-01,
33,3.44e-03,4.16e+00,1.28e+00,2.02e-01,
34,3.44e-03,4.12e+00,1.27e+00,2.02e-01,
35,6.02e-03,4.16e+00,1.28e+00,2.06e-01,
36,5.16e-03,4.16e+00,1.27e+00,2.06e-01,
37,3.44e-03,4.12e+00,1.29e+00,2.02e-01,
38,3.44e-03,4.16e+00,1.28e+00,2.06e-01,
39,6.02e-03,4.12e+00,1.30e+00,2.02e-01,
40,5.16e-03,4.12e+00,1.29e+00,2.06e-01,
41,3.44e-03,4.16e+00,1.30e+00,2.02e-01,
42,3.44e-03,4.12e+00,1.30e+00,2.02e-01,
43,5.16e-03,4.16e+00,1.31e+00,2.06e-01,
44,5.16e-03,4.12e+00,1.31e+00,2.06e-01,
45,3.44e-03,4.14e+00,1.32e+00,2.02e-01,
46,3.44e-03,4.16e+00,1.31e+00,2.02e-01,
47,6.02e-03,4.12e+00,1.32e+00,2.08e-01,
48,3.44e-03,4.12e+00,1.32e+00,2.06e-01,
49,6.02e-03,4.16e+00,1.32e+00,2.30e-01,
50,3.44e-03,4.14e+00,1.32e+00,2.30e-01,
51,6.02e-03,4.12e+00,1.34e+00,5.34e-01,
52,3.44e-03,4.14e+00,1.33e+00,5.38e-01,
53,6.02e-03,4.12e+00,1.34e+00,6.46e-01,
54,3.44e-03,4.12e+00,1.34e+00,6.46e-01,
55,6.02e-03,4.14e+00,1.34e+00,6.46e-01,
56,3.44e-03,4.12e+00,1.34e+00,6.46e-01,
57,5.16e-03,4.14e+00,1.35e+00,6.46e-01,
58,3.44e-03,4.14e+00,1.35e+00,6.46e-01,
59,6.02e-03,4.12e+00,1.36e+00,6.46e-01,
60,3.44e-03,4.14e+00,1.35e+00,6.46e-01,
61,5.16e-03,4.12e+00,1.36e+00,6.46e-01,
62,3.44e-03,4.12e+00,1.36e+00,6.46e-01,
